AllocationID,AllocationDate,DepartmentID,ReturnDate,EquipmentID
AL1880,7/1/2023,107,7/13/2023,2456
AL1881,2/14/2023,108,2/26/2023,2457
AL1882,12/13/2023,109,12/26/2023,2458
AL1883,7/15/2023,110,7/26/2023,2459
AL1884,2/14/2023,111,2/25/2023,2460
AL1885,4/14/2023,112,4/27/2023,2461
AL1886,5/26/2023,113,6/5/2023,2462
AL1887,7/25/2023,114,8/7/2023,2463
AL1888,7/22/2023,115,8/5/2023,2464
AL1889,12/25/2023,116,1/4/2024,2465
AL1890,9/14/2023,117,9/25/2023,2466
AL1891,8/24/2023,118,9/5/2023,2467
AL1892,4/26/2023,119,5/9/2023,2468
AL1893,1/22/2023,120,2/3/2023,2469
AL1894,11/1/2023,121,11/16/2023,2470
AL1895,10/28/2023,122,11/9/2023,2471
AL1896,7/1/2023,123,7/15/2023,2472
AL1897,8/3/2023,124,8/16/2023,2473
AL1898,8/27/2023,125,9/7/2023,2474
AL1899,6/5/2023,126,6/17/2023,2475
AL1900,3/13/2023,127,3/26/2023,2476
AL1901,2/23/2023,128,3/6/2023,2477
AL1902,7/29/2023,129,8/11/2023,2478
AL1903,6/16/2023,130,6/26/2023,2479
AL1904,6/26/2023,131,7/10/2023,2480
AL1905,11/19/2023,132,12/1/2023,2481
AL1906,9/6/2023,133,9/18/2023,2482
AL1907,9/16/2023,134,9/28/2023,2483
AL1908,6/8/2023,135,6/19/2023,2484
AL1909,6/15/2023,136,6/27/2023,2485
AL1910,6/17/2023,137,6/29/2023,2486
AL1911,7/28/2023,138,8/12/2023,2487
AL1912,12/1/2023,139,12/14/2023,2488
AL1913,11/30/2023,140,12/14/2023,2489
AL1914,6/6/2023,141,6/16/2023,2490
AL1915,6/9/2023,142,6/19/2023,2491
AL1916,12/8/2023,143,12/21/2023,2492
AL1917,10/24/2023,144,11/5/2023,2493
AL1918,4/19/2023,145,5/3/2023,2494
AL1919,5/10/2023,146,5/20/2023,2495
AL1920,2/5/2023,147,2/18/2023,2496
AL1921,3/21/2023,148,4/2/2023,2497
AL1922,9/17/2023,149,10/2/2023,2498
AL1923,5/16/2023,150,5/28/2023,2499
AL1924,12/15/2023,151,12/30/2023,2500
AL1925,3/22/2023,152,4/4/2023,2501
AL1926,8/25/2023,153,9/9/2023,2502
AL1927,2/11/2023,154,2/25/2023,2503
AL1928,9/29/2023,155,10/9/2023,2504
AL1929,12/31/2023,156,1/11/2024,2505
AL1930,5/16/2023,157,5/29/2023,2506
AL1931,4/14/2023,158,4/24/2023,2507
AL1932,8/27/2023,159,9/10/2023,2508
AL1933,11/21/2023,160,12/2/2023,2509
AL1934,9/11/2023,161,9/25/2023,2510
AL1935,10/26/2023,162,11/6/2023,2511
AL1936,10/20/2023,163,10/31/2023,2512
AL1937,2/17/2023,164,3/4/2023,2513
AL1938,8/16/2023,165,8/29/2023,2514
AL1939,8/3/2023,166,8/13/2023,2515
AL1940,8/30/2023,167,9/14/2023,2516
AL1941,10/26/2023,168,11/5/2023,2517
AL1942,7/30/2023,169,8/12/2023,2518
AL1943,3/13/2023,170,3/23/2023,2519
AL1944,11/13/2023,171,11/27/2023,2520
AL1945,6/13/2023,172,6/27/2023,2521
AL1946,4/6/2023,173,4/18/2023,2522
AL1947,7/12/2023,174,7/27/2023,2523
AL1948,9/15/2023,175,9/25/2023,2524
AL1949,8/25/2023,176,9/9/2023,2525
AL1950,11/5/2023,177,11/17/2023,2526
AL1951,11/1/2023,178,11/15/2023,2527
AL1952,5/12/2023,179,5/26/2023,2528
AL1953,3/9/2023,180,3/19/2023,2529
AL1954,11/29/2023,181,12/11/2023,2530
AL1955,1/14/2023,182,1/24/2023,2531
AL1956,9/12/2023,183,9/25/2023,2532
AL1957,5/4/2023,184,5/14/2023,2533
AL1958,10/12/2023,185,10/22/2023,2534
AL1959,6/10/2023,186,6/21/2023,2535
AL1960,1/18/2023,187,2/1/2023,2536
AL1961,6/25/2023,188,7/8/2023,2537
AL1962,2/7/2023,189,2/18/2023,2538
AL1963,7/31/2023,190,8/13/2023,2539
AL1964,8/11/2023,191,8/22/2023,2540
AL1965,1/2/2023,192,1/13/2023,2541
AL1966,2/28/2023,193,3/13/2023,2542
AL1967,1/3/2023,194,1/18/2023,2543
AL1968,2/11/2023,195,2/26/2023,2544
AL1969,5/20/2023,196,6/3/2023,2545
AL1970,12/26/2023,197,1/6/2024,2546
AL1971,10/17/2023,1,11/1/2023,2547
AL1972,12/17/2023,2,12/27/2023,2548
AL1973,2/1/2023,3,2/14/2023,2549
AL1974,6/21/2023,4,7/4/2023,2550
AL1975,11/14/2023,5,11/28/2023,2551
AL1976,1/12/2023,6,1/24/2023,2552
AL1977,2/11/2023,7,2/21/2023,2553
AL1978,11/1/2023,8,11/14/2023,2554
AL1979,5/9/2023,9,5/24/2023,2555
AL1980,1/2/2023,10,1/15/2023,2556
AL1981,8/5/2023,11,8/15/2023,2557
AL1982,7/20/2023,12,7/30/2023,2558
AL1983,5/17/2023,13,5/30/2023,2559
AL1984,4/28/2023,14,5/11/2023,2560
AL1985,9/21/2023,15,10/5/2023,2561
AL1986,1/15/2023,16,1/27/2023,2562
AL1987,9/10/2023,17,9/20/2023,2563
AL1988,5/22/2023,18,6/1/2023,2564
AL1989,6/21/2023,19,7/4/2023,2565
AL1990,1/22/2023,20,2/3/2023,2566
AL1991,1/4/2023,21,1/17/2023,2567
AL1992,12/26/2023,22,1/10/2024,2568
AL1993,2/2/2023,23,2/15/2023,2569
AL1994,2/19/2023,24,3/4/2023,2570
AL1995,7/11/2023,25,7/24/2023,2571
AL1996,4/11/2023,26,4/23/2023,2572
AL1997,12/25/2023,27,1/7/2024,2573
AL1998,3/24/2023,28,4/4/2023,2574
AL1999,7/4/2023,29,7/19/2023,2575
AL2000,7/25/2023,30,8/7/2023,2576
AL2001,6/12/2023,31,6/26/2023,2577
AL2002,6/29/2023,32,7/14/2023,2578
AL2003,5/14/2023,33,5/28/2023,2579
AL2004,7/30/2023,34,8/11/2023,2580
AL2005,4/18/2023,35,4/28/2023,2581
AL2006,12/10/2023,36,12/24/2023,2582
AL2007,1/11/2023,37,1/23/2023,2583
AL2008,9/11/2023,38,9/23/2023,2584
AL2009,10/31/2023,39,11/15/2023,2585
AL2010,1/26/2023,40,2/5/2023,2586
AL2011,6/10/2023,41,6/24/2023,2587
AL2012,2/18/2023,42,2/28/2023,2588
AL2013,1/4/2023,43,1/16/2023,2589
AL2014,5/1/2023,44,5/14/2023,2590
AL2015,11/26/2023,45,12/6/2023,2591
AL2016,11/9/2023,46,11/23/2023,2592
AL2017,12/17/2023,47,12/27/2023,2593
AL2018,8/23/2023,48,9/6/2023,2594
AL2019,8/18/2023,49,8/28/2023,2595
AL2020,5/11/2023,50,5/25/2023,2596
AL2021,4/23/2023,51,5/8/2023,2597
AL2022,7/27/2023,52,8/9/2023,2598
AL2023,3/20/2023,53,4/4/2023,2599
AL2024,12/12/2023,54,12/27/2023,2600
AL2025,1/23/2023,55,2/4/2023,2601
AL2026,4/2/2023,56,4/15/2023,2602
AL2027,9/15/2023,57,9/25/2023,2603
AL2028,6/30/2023,58,7/14/2023,2604
AL2029,2/19/2023,59,3/5/2023,2605
AL2030,6/7/2023,60,6/19/2023,2606
AL2031,1/5/2023,61,1/19/2023,2607
AL2032,11/12/2023,62,11/27/2023,2608
AL2033,3/23/2023,63,4/6/2023,2609
AL2034,7/6/2023,64,7/19/2023,2610
AL2035,5/18/2023,65,6/2/2023,2611
AL2036,1/2/2023,66,1/17/2023,2612
AL2037,8/22/2023,67,9/5/2023,6123
AL2038,3/26/2023,68,4/9/2023,6124
AL2039,10/3/2023,69,10/13/2023,6125
AL2040,10/27/2023,70,11/9/2023,6126
AL2041,3/15/2023,71,3/28/2023,6127
AL2042,7/12/2023,72,7/26/2023,6128
AL2043,5/18/2023,73,5/29/2023,6129
AL2044,4/3/2023,74,4/16/2023,6130
AL2045,5/19/2023,75,6/3/2023,6131
AL2046,6/9/2023,76,6/19/2023,6132
AL2047,6/27/2023,77,7/10/2023,6133
AL2048,11/18/2023,78,11/29/2023,6134
AL2049,5/6/2023,79,5/19/2023,6135
AL2050,9/16/2023,80,9/27/2023,6136
AL2051,3/11/2023,81,3/26/2023,6137
AL2052,11/1/2023,82,11/16/2023,6138
AL2053,11/2/2023,83,11/12/2023,6139
AL2054,7/1/2023,84,7/16/2023,6140
AL2055,2/25/2023,85,3/9/2023,6141
AL2056,6/26/2023,86,7/6/2023,6142
AL2057,7/25/2023,87,8/4/2023,6143
AL2058,6/8/2023,88,6/20/2023,6144
AL2059,1/30/2023,89,2/9/2023,6145
AL2060,5/14/2023,90,5/28/2023,6146
AL2061,5/10/2023,91,5/22/2023,6147
AL2062,4/28/2023,92,5/10/2023,6148
AL2063,1/21/2023,93,2/2/2023,6149
AL2064,7/24/2023,94,8/5/2023,6150
AL2065,6/13/2023,95,6/28/2023,6151
AL2066,12/26/2023,96,1/5/2024,6152
AL2067,5/25/2023,97,6/5/2023,6153
AL2068,7/29/2023,98,8/13/2023,6154
AL2069,3/11/2023,99,3/21/2023,6155
AL2070,4/9/2023,100,4/19/2023,6156
AL2071,3/18/2023,101,3/28/2023,6157
AL2072,7/18/2023,102,7/29/2023,6158
AL2073,9/13/2023,103,9/25/2023,6159
AL2074,3/30/2023,104,4/13/2023,6160
AL2075,11/28/2023,105,12/8/2023,6161
AL2076,3/23/2023,106,4/2/2023,6162
AL2077,12/13/2023,107,12/26/2023,6163
AL2078,2/1/2023,108,2/15/2023,6164
AL2079,7/8/2023,109,7/20/2023,6165
AL2080,12/3/2023,110,12/14/2023,6166
AL2081,4/26/2023,111,5/10/2023,6167
AL2082,8/15/2023,112,8/28/2023,6168
AL2083,3/22/2023,113,4/4/2023,6169
AL2084,8/10/2023,114,8/25/2023,6170
AL2085,1/22/2023,115,2/5/2023,6171
AL2086,6/1/2023,116,6/16/2023,6172
AL2087,3/1/2023,117,3/13/2023,6173
AL2088,1/3/2023,118,1/14/2023,6174
AL2089,10/25/2023,119,11/6/2023,6175
AL2090,8/26/2023,120,9/8/2023,6176
AL2091,5/23/2023,121,6/3/2023,6177
AL2092,1/13/2023,122,1/23/2023,6178
AL2093,7/13/2023,123,7/26/2023,6179
AL2094,12/22/2023,124,1/3/2024,6180
AL2095,12/16/2023,125,12/27/2023,6181
AL2096,9/28/2023,126,10/10/2023,6182
AL2097,3/16/2023,127,3/30/2023,6183
AL2098,4/7/2023,128,4/18/2023,6184
AL2099,9/2/2023,129,9/14/2023,6185
AL2100,7/11/2023,130,7/25/2023,6186
AL2101,9/16/2023,131,9/27/2023,6187
AL2102,10/8/2023,132,10/21/2023,6188
AL2103,11/20/2023,133,12/1/2023,6189
AL2104,10/25/2023,134,11/9/2023,6190
AL2105,3/22/2023,135,4/1/2023,6191
AL2106,7/30/2023,136,8/10/2023,6192
AL2107,7/29/2023,137,8/11/2023,6193
AL2108,1/7/2023,138,1/22/2023,6194
AL2109,9/5/2023,139,9/17/2023,6195
AL2110,1/8/2023,140,1/20/2023,6196
AL2111,5/30/2023,141,6/11/2023,6197
AL2112,4/6/2023,142,4/18/2023,6198
AL2113,9/18/2023,143,9/29/2023,6199
AL2114,3/5/2023,144,3/18/2023,6200
AL2115,3/14/2023,145,3/27/2023,6201
AL2116,9/18/2023,146,10/2/2023,6202
AL2117,3/20/2023,147,4/3/2023,6203
AL2118,10/20/2023,148,11/1/2023,6204
AL2119,8/14/2023,149,8/26/2023,6205
AL2120,10/9/2023,150,10/20/2023,6206
AL2121,10/9/2023,151,10/21/2023,6207
AL2122,4/7/2023,152,4/17/2023,6208
AL2123,4/8/2023,153,4/21/2023,6209
AL2124,8/8/2023,154,8/20/2023,6210
AL2125,6/4/2023,155,6/19/2023,6211
AL2126,1/13/2023,156,1/27/2023,6212
AL2127,1/30/2023,157,2/12/2023,6213
AL2128,3/24/2023,158,4/5/2023,6214
AL2129,10/10/2023,159,10/22/2023,6215
AL2130,1/26/2023,160,2/5/2023,6216
AL2131,4/6/2023,161,4/19/2023,6217
AL2132,1/31/2023,162,2/12/2023,6218
AL2133,9/19/2023,163,9/29/2023,6219
AL2134,2/5/2023,164,2/15/2023,6220
AL2135,6/14/2023,165,6/24/2023,6221
AL2136,9/10/2023,166,9/25/2023,6222
AL2137,3/7/2023,167,3/22/2023,6223
AL2138,10/29/2023,168,11/10/2023,6224
AL2139,9/5/2023,169,9/17/2023,6225
AL2140,9/19/2023,170,9/30/2023,6226
AL2141,8/5/2023,171,8/18/2023,6227
AL2142,2/9/2023,172,2/23/2023,6228
AL2143,3/14/2023,173,3/29/2023,6229
AL2144,1/22/2023,174,2/3/2023,6230
AL2145,7/22/2023,175,8/1/2023,6231
AL2146,7/13/2023,176,7/28/2023,6232
AL2147,5/13/2023,177,5/23/2023,6233
AL2148,12/12/2023,178,12/23/2023,6234
AL2149,5/19/2023,179,5/30/2023,6235
AL2150,9/17/2023,180,10/2/2023,6236
AL2151,11/30/2023,181,12/12/2023,6237
AL2152,11/29/2023,182,12/10/2023,6238
AL2153,5/26/2023,183,6/6/2023,6239
AL2154,1/25/2023,184,2/4/2023,6240
AL2155,12/24/2023,185,1/7/2024,6241
AL2156,10/20/2023,186,11/1/2023,6242
AL2157,7/12/2023,187,7/24/2023,6243
AL2158,1/9/2023,188,1/23/2023,6244
AL2159,9/9/2023,189,9/24/2023,6245
AL2160,11/21/2023,190,12/3/2023,6246
AL2161,10/22/2023,191,11/2/2023,6247
AL2162,9/15/2023,192,9/28/2023,6248
AL2163,8/9/2023,193,8/21/2023,6249
AL2164,7/3/2023,194,7/18/2023,6250
AL2165,2/23/2023,195,3/8/2023,6251
AL2166,1/25/2023,196,2/5/2023,6252
AL2167,7/20/2023,197,8/4/2023,6253
AL2168,2/2/2023,1,2/17/2023,6254
AL2169,8/27/2023,2,9/8/2023,6255
AL2170,10/19/2023,3,10/31/2023,6256
AL2171,1/6/2023,4,1/16/2023,6257
AL2172,8/5/2023,5,8/19/2023,6258
AL2173,4/14/2023,6,4/28/2023,6259
AL2174,8/13/2023,7,8/23/2023,6260
AL2175,5/29/2023,8,6/10/2023,6261
AL2176,1/4/2023,9,1/19/2023,6262
AL2177,9/20/2023,10,10/2/2023,6263
AL2178,5/2/2023,11,5/12/2023,6264
AL2179,4/14/2023,12,4/28/2023,6265
AL2180,10/13/2023,13,10/28/2023,6266
AL2181,8/3/2023,14,8/16/2023,6267
AL2182,6/5/2023,15,6/17/2023,6268
AL2183,9/23/2023,16,10/7/2023,6269
AL2184,8/25/2023,17,9/8/2023,6270
AL2185,12/29/2023,18,1/13/2024,6271
AL2186,8/23/2023,19,9/3/2023,6272
AL2187,11/7/2023,20,11/18/2023,6273
AL2188,12/6/2023,21,12/17/2023,6274
AL2189,9/4/2023,22,9/18/2023,6275
AL2190,3/6/2023,23,3/21/2023,6276
AL2191,2/5/2023,24,2/19/2023,6277
AL2192,6/14/2023,25,6/26/2023,6278
AL2193,12/6/2023,26,12/19/2023,6279
AL2194,4/21/2023,27,5/6/2023,6280
AL2195,8/27/2023,28,9/8/2023,6281
AL2196,2/26/2023,29,3/10/2023,6282
AL2197,3/4/2023,30,3/19/2023,6283
AL2198,3/17/2023,31,3/29/2023,6284
AL2199,7/14/2023,32,7/28/2023,6285
AL2200,2/11/2023,33,2/22/2023,6286
AL2201,8/19/2023,34,9/2/2023,6287
AL2202,6/20/2023,35,7/5/2023,6288
AL2203,5/16/2023,36,5/28/2023,6289
AL2204,5/28/2023,37,6/11/2023,6290
AL2205,5/10/2023,38,5/25/2023,6291
AL2206,9/11/2023,39,9/26/2023,6292
AL2207,3/11/2023,40,3/21/2023,6293
AL2208,2/8/2023,41,2/20/2023,6294
AL2209,12/3/2023,42,12/18/2023,6295
AL2210,10/28/2023,43,11/7/2023,6296
AL2211,5/29/2023,44,6/13/2023,6297
AL2212,2/15/2023,45,3/2/2023,6298
AL2213,1/1/2024,46,1/16/2024,6299
AL2214,4/16/2023,47,4/29/2023,6300
AL2215,12/16/2023,48,12/29/2023,6301
AL2216,8/1/2023,49,8/13/2023,6302
AL2217,8/25/2023,50,9/7/2023,6303
AL2218,2/8/2023,51,2/23/2023,6304
AL2219,8/7/2023,52,8/19/2023,6305
AL2220,4/16/2023,53,4/28/2023,6306
AL2221,11/12/2023,54,11/25/2023,6307
AL2222,6/1/2023,55,6/13/2023,6308
AL2223,7/31/2023,56,8/14/2023,6309
AL2224,9/8/2023,57,9/23/2023,6310
AL2225,9/1/2023,58,9/14/2023,6311
AL2226,12/19/2023,59,12/31/2023,6312
AL2227,5/8/2023,60,5/19/2023,6313
AL2228,10/24/2023,61,11/8/2023,6314
AL2229,5/5/2023,62,5/18/2023,6315
AL2230,7/6/2023,63,7/17/2023,6316
AL2231,12/22/2023,64,1/2/2024,6317
AL2232,7/4/2023,65,7/19/2023,6318
AL2233,9/21/2023,66,10/5/2023,6319
AL2234,9/3/2023,67,9/16/2023,6320
AL2235,2/12/2023,68,2/24/2023,6321
AL2236,9/4/2023,69,9/15/2023,6322
AL2237,1/12/2023,70,1/22/2023,6323
AL2238,9/29/2023,71,10/14/2023,6324
AL2239,7/31/2023,72,8/15/2023,6325
AL2240,3/24/2023,73,4/8/2023,6326
AL2241,12/26/2023,74,1/6/2024,6327
AL2242,5/10/2023,75,5/24/2023,6328
AL2243,5/25/2023,76,6/8/2023,6329
AL2244,11/9/2023,77,11/24/2023,6330
AL2245,9/23/2023,78,10/6/2023,6331
AL2246,9/17/2023,79,9/27/2023,6332
AL2247,5/27/2023,80,6/6/2023,6333
AL2248,5/8/2023,81,5/23/2023,6334
AL2249,11/4/2023,82,11/17/2023,6335
AL2250,10/8/2023,83,10/20/2023,6336
AL2251,2/17/2023,84,2/28/2023,6337
AL2252,7/16/2023,85,7/27/2023,6338
AL2253,2/20/2023,86,3/7/2023,6339
AL2254,8/21/2023,87,9/1/2023,6340
AL2255,9/24/2023,88,10/4/2023,6341
AL2256,2/6/2023,89,2/19/2023,6342
AL2257,7/7/2023,90,7/18/2023,6343
AL2258,12/12/2023,91,12/22/2023,6344
AL2259,4/8/2023,92,4/21/2023,6345
AL2260,11/12/2023,93,11/25/2023,6346
AL2261,3/5/2023,94,3/19/2023,6347
AL2262,3/2/2023,95,3/14/2023,6348
AL2263,3/26/2023,96,4/10/2023,6349
AL2264,9/25/2023,97,10/6/2023,6350
AL2265,6/24/2023,98,7/6/2023,6351
AL2266,12/8/2023,99,12/23/2023,6352
AL2267,4/17/2023,100,4/30/2023,6353
AL2268,9/20/2023,101,10/2/2023,6354
AL2269,10/14/2023,102,10/24/2023,6355
AL2270,7/6/2023,103,7/21/2023,6356
AL2271,12/12/2023,104,12/25/2023,6357
AL2272,3/22/2023,105,4/3/2023,6358
AL2273,10/18/2023,106,10/29/2023,6359
AL2274,9/5/2023,107,9/15/2023,6360
AL2275,5/25/2023,108,6/5/2023,6361
AL2276,11/17/2023,109,11/29/2023,6362
AL2277,5/6/2023,110,5/18/2023,6363
AL2278,3/5/2023,111,3/20/2023,6364
AL2279,2/1/2023,112,2/15/2023,6365
AL2280,2/13/2023,113,2/24/2023,6366
AL2281,2/6/2023,114,2/21/2023,6367
AL2282,7/12/2023,115,7/22/2023,6368
AL2283,2/26/2023,116,3/9/2023,6369
AL2284,12/15/2023,117,12/26/2023,6370
AL2285,6/12/2023,118,6/27/2023,6371
AL2286,4/12/2023,119,4/25/2023,6372
AL2287,1/23/2023,120,2/7/2023,6373
AL2288,11/16/2023,121,11/26/2023,6374
AL2289,3/22/2023,122,4/2/2023,6375
AL2290,10/11/2023,123,10/26/2023,6376
AL2291,4/18/2023,124,4/28/2023,6377
AL2292,9/4/2023,125,9/19/2023,6378
AL2293,6/11/2023,126,6/23/2023,6379
AL2294,11/7/2023,127,11/18/2023,6380
AL2295,4/21/2023,128,5/6/2023,6381
AL2296,5/25/2023,129,6/7/2023,6382
AL2297,12/20/2023,130,1/1/2024,6383
AL2298,3/15/2023,131,3/27/2023,6384
AL2299,1/25/2023,132,2/9/2023,6385
AL2300,8/4/2023,133,8/15/2023,6386
AL2301,5/1/2023,134,5/14/2023,6387
AL2302,5/14/2023,135,5/26/2023,6388
AL2303,7/7/2023,136,7/19/2023,6389
AL2304,8/24/2023,137,9/4/2023,6390
AL2305,9/10/2023,138,9/24/2023,6391
AL2306,12/2/2023,139,12/15/2023,6392
AL2307,6/28/2023,140,7/9/2023,6393
AL2308,6/22/2023,141,7/7/2023,6394
AL2309,3/7/2023,142,3/18/2023,6395
AL2310,3/16/2023,143,3/26/2023,6396
AL2311,1/4/2023,144,1/14/2023,6397
AL2312,5/11/2023,145,5/26/2023,6398
AL2313,12/20/2023,146,12/30/2023,6399
AL2314,12/10/2023,147,12/24/2023,6400
AL2315,11/10/2023,148,11/23/2023,6401
AL2316,4/26/2023,149,5/7/2023,6402
AL2317,1/18/2023,150,1/29/2023,6403
AL2318,5/9/2023,151,5/23/2023,6404
AL2319,8/26/2023,152,9/9/2023,6405
AL2320,2/13/2023,153,2/27/2023,6406
AL2321,8/3/2023,154,8/16/2023,6407
AL2322,9/19/2023,155,10/4/2023,6408
AL2323,5/31/2023,156,6/14/2023,6409
AL2324,8/23/2023,157,9/6/2023,6410
AL2325,5/26/2023,158,6/8/2023,6411
AL2326,2/19/2023,159,3/5/2023,6412
AL2327,9/28/2023,160,10/8/2023,6413
AL2328,6/18/2023,161,6/29/2023,6414
AL2329,2/11/2023,162,2/26/2023,6415
AL2330,3/13/2023,163,3/24/2023,6416
AL2331,10/21/2023,164,11/3/2023,6417
AL2332,11/2/2023,165,11/17/2023,6418
AL2333,3/27/2023,166,4/9/2023,6419
AL2334,9/30/2023,167,10/15/2023,6420
AL2335,3/21/2023,168,4/2/2023,6421
AL2336,2/11/2023,169,2/26/2023,6422
AL2337,6/1/2023,170,6/16/2023,6423
AL2338,10/3/2023,171,10/17/2023,6424
AL2339,11/27/2023,172,12/10/2023,6425
AL2340,7/29/2023,173,8/11/2023,6426
AL2341,3/9/2023,174,3/19/2023,6427
AL2342,4/17/2023,175,5/2/2023,6428
AL2343,12/11/2023,176,12/24/2023,6429
AL2344,11/26/2023,177,12/10/2023,6430
AL2345,10/22/2023,178,11/5/2023,6431
AL2346,6/22/2023,179,7/7/2023,6432
AL2347,2/22/2023,180,3/6/2023,6433
AL2348,2/2/2023,181,2/12/2023,6434
AL2349,10/22/2023,182,11/3/2023,6435
AL2350,9/9/2023,183,9/21/2023,6436
AL2351,5/2/2023,184,5/14/2023,6437
AL2352,6/15/2023,185,6/26/2023,6438
AL2353,1/14/2023,186,1/27/2023,6439
AL2354,5/10/2023,187,5/22/2023,6440
AL2355,3/3/2023,188,3/15/2023,6441
AL2356,4/11/2023,189,4/21/2023,6442
AL2357,2/8/2023,190,2/21/2023,6443
AL2358,12/21/2023,191,1/4/2024,6444
AL2359,8/18/2023,192,9/2/2023,6445
AL2360,1/9/2023,193,1/20/2023,6446
AL2361,1/5/2023,194,1/20/2023,6447
AL2362,7/22/2023,195,8/2/2023,6448
AL2363,9/8/2023,196,9/21/2023,6449
AL2364,2/1/2023,197,2/13/2023,6450
AL2365,1/18/2023,1,1/28/2023,6451
AL2366,3/21/2023,2,4/3/2023,6452
AL2367,8/14/2023,3,8/27/2023,6453
AL2368,4/4/2023,4,4/14/2023,6454
AL2369,11/14/2023,5,11/28/2023,6455
AL2370,3/9/2023,6,3/22/2023,6456
AL2371,1/30/2023,7,2/11/2023,6457
AL2372,4/3/2023,8,4/17/2023,6458
AL2373,11/26/2023,9,12/9/2023,6459
AL2374,12/4/2023,10,12/18/2023,6460
AL2375,7/2/2023,11,7/14/2023,6461
AL2376,4/18/2023,12,5/3/2023,6462
AL2377,9/25/2023,13,10/10/2023,6463
AL2378,4/15/2023,14,4/25/2023,6464
AL2379,10/23/2023,15,11/4/2023,6465
AL2380,9/17/2023,16,10/1/2023,6466
AL2381,4/1/2023,17,4/14/2023,6467
AL2382,9/29/2023,18,10/13/2023,6468
AL2383,2/4/2023,19,2/16/2023,6469
AL2384,4/17/2023,20,4/27/2023,6470
AL2385,12/5/2023,21,12/18/2023,6471
AL2386,6/21/2023,22,7/1/2023,6472
AL2387,7/7/2023,23,7/20/2023,6473
AL2388,8/15/2023,24,8/28/2023,6474
AL2389,1/29/2023,25,2/10/2023,6475
AL2390,10/29/2023,26,11/13/2023,6476
AL2391,2/18/2023,27,3/1/2023,6477
AL2392,9/7/2023,28,9/22/2023,6478
AL2393,4/5/2023,29,4/18/2023,6479
AL2394,7/25/2023,30,8/7/2023,6480
AL2395,11/26/2023,31,12/8/2023,6481
AL2396,9/25/2023,32,10/8/2023,6482
AL2397,11/15/2023,33,11/29/2023,6483
AL2398,12/9/2023,34,12/24/2023,6484
AL2399,2/5/2023,35,2/20/2023,6485
AL2400,7/25/2023,36,8/4/2023,6486
AL2401,5/14/2023,37,5/24/2023,6487
AL2402,10/16/2023,38,10/30/2023,6488
AL2403,11/22/2023,39,12/4/2023,6489
AL2404,1/11/2023,40,1/24/2023,6490
AL2405,2/7/2023,41,2/21/2023,6491
AL2406,6/23/2023,42,7/3/2023,6492
AL2407,6/28/2023,43,7/8/2023,6493
AL2408,11/23/2023,44,12/8/2023,6494
AL2409,2/27/2023,45,3/13/2023,6495
AL2410,4/18/2023,46,5/2/2023,6496
AL2411,11/6/2023,47,11/18/2023,6497
AL2412,12/29/2023,48,1/9/2024,6498
AL2413,10/14/2023,49,10/29/2023,6499
AL2414,11/10/2023,50,11/20/2023,6500
AL2415,4/28/2023,51,5/13/2023,6501
AL2416,4/29/2023,52,5/12/2023,6502
AL2417,10/17/2023,53,10/27/2023,6503
AL2418,2/18/2023,54,3/1/2023,6504
AL2419,11/6/2023,55,11/21/2023,6505
AL2420,4/7/2023,56,4/20/2023,6506
AL2421,8/13/2023,57,8/27/2023,6507
AL2422,2/25/2023,58,3/10/2023,6508
AL2423,1/7/2023,59,1/19/2023,6509
AL2424,7/20/2023,60,7/31/2023,6510
AL2425,2/16/2023,61,2/28/2023,6511
AL2426,10/2/2023,62,10/13/2023,6512
AL2427,5/19/2023,63,6/3/2023,6513
AL2428,7/10/2023,64,7/23/2023,6514
AL2429,1/21/2023,65,2/4/2023,6515
AL2430,9/29/2023,66,10/11/2023,6516
AL2431,5/15/2023,67,5/30/2023,6517
AL2432,2/13/2023,68,2/23/2023,6518
AL2433,11/24/2023,69,12/9/2023,6519
AL2434,7/28/2023,70,8/11/2023,6520
AL2435,6/9/2023,71,6/23/2023,6521
AL2436,7/14/2023,72,7/29/2023,6522
AL2437,8/19/2023,73,9/1/2023,6523
AL2438,12/6/2023,74,12/16/2023,6524
AL2439,2/13/2023,75,2/28/2023,6525
AL2440,5/23/2023,76,6/2/2023,6526
AL2441,6/4/2023,77,6/15/2023,6527
AL2442,3/20/2023,78,4/1/2023,6528
AL2443,8/14/2023,79,8/27/2023,6529
AL2444,6/10/2023,80,6/20/2023,6530
AL2445,10/22/2023,81,11/3/2023,6531
AL2446,1/5/2023,82,1/15/2023,6532
AL2447,3/6/2023,83,3/16/2023,6533
AL2448,11/30/2023,84,12/13/2023,6534
AL2449,3/13/2023,85,3/28/2023,6535
AL2450,5/12/2023,86,5/27/2023,6536
AL2451,4/12/2023,87,4/22/2023,6537
AL2452,2/12/2023,88,2/26/2023,6538
AL2453,3/24/2023,89,4/4/2023,6539
AL2454,3/12/2023,90,3/24/2023,6540
AL2455,5/11/2023,91,5/22/2023,6541
AL2456,5/3/2023,92,5/13/2023,6542
AL2457,3/16/2023,93,3/28/2023,6543
AL2458,5/20/2023,94,5/31/2023,6544
AL2459,4/24/2023,95,5/4/2023,6545
AL2460,7/15/2023,96,7/28/2023,6546
